claim_id,time_to_close,claim_amount,amount_paid,location,individuals_on_claim,linked_cases,cause
727,150,"R$22,059.48","R$17,662.26",NATAL,12,FALSE,vegetable
728,172,"R$15,630.00","R$14,004.73",FORTALEZA,6,FALSE,meat
729,190,"R$64,989.70","R$49,525.01",RECIFE,14,TRUE,unknown
730,268,"R$56,016.03","R$42,956.10",RECIFE,12,FALSE,unknown
731,223,"R$45,121.08","R$32,054.15",SAO LUIS,13,FALSE,meat
732,137,"R$22,834.16","R$18,328.66",FORTALEZA,5,FALSE,unknown
733,244,"R$36,206.73","R$29,643.27",RECIFE,12,FALSE,meat
734,208,"R$38,582.58","R$26,268.49",NATAL,11,FALSE,meat
735,159,"R$25,835.85","R$21,406.27",RECIFE,9,FALSE,meat
736,168,"R$9,014.37","R$6,240.77",RECIFE,2,TRUE,unknown
737,133,"R$12,283.27","R$8,792.48",FORTALEZA,4,FALSE,meat
738,171,"R$32,499.78","R$22,158.48",NATAL,9,FALSE,meat
739,163,"R$3,619.70","R$3,591.26",FORTALEZA,1,TRUE,meat
740,187,"R$26,027.69","R$19,218.82",FORTALEZA,8,FALSE,meat
741,186,"R$43,521.05","R$31,549.28",NATAL,9,TRUE,unknown
742,122,"R$8,955.76","R$7,155.26",FORTALEZA,3,FALSE,meat
743,137,"R$40,309.15","R$30,556.23",RECIFE,12,FALSE,meat
744,141,"R$4,287.43","R$3,536.84",SAO LUIS,1,FALSE,meat
745,183,"R$22,001.51","R$18,505.25",SAO LUIS,7,TRUE,meat
746,191,"R$46,429.40","R$32,936.96",FORTALEZA,9,TRUE,unknown
747,200,"R$14,860.92","R$13,994.94",RECIFE,9,FALSE,vegetable
748,222,"R$46,888.18","R$36,003.32",RECIFE,14,FALSE,meat
749,182,"R$28,721.88","R$21,594.36",RECIFE,6,TRUE,unknown
750,245,"R$44,747.97","R$33,687.17",RECIFE,13,FALSE,meat
751,132,"R$17,366.93","R$14,535.94",SAO LUIS,4,FALSE,unknown
752,193,"R$38,360.87","R$32,699.54",SAO LUIS,13,FALSE,meat
753,145,"R$17,948.59","R$12,717.05",SAO LUIS,5,FALSE,meat
754,186,"R$28,298.26","R$24,280.27",RECIFE,10,FALSE,meat
755,169,"R$11,070.99","R$9,245.30",SAO LUIS,3,TRUE,unknown
756,194,"R$28,335.90","R$20,627.88",NATAL,14,FALSE,vegetable
757,181,"R$35,500.93","R$30,712.52",SAO LUIS,12,TRUE,meat
758,187,"R$24,830.19","R$19,036.44",RECIFE,13,TRUE,vegetable
759,178,"R$14,815.28","R$10,380.06",RECIFE,7,TRUE,vegetable
760,237,"R$46,007.84","R$31,069.25",SAO LUIS,9,FALSE,unknown
761,158,"R$36,739.37","R$36,128.05",NATAL,10,FALSE,unknown
762,159,"R$45,836.50","R$38,956.64",RECIFE,11,FALSE,unknown
763,181,"R$23,550.62","R$16,038.38",SAO LUIS,11,FALSE,vegetable
764,294,"R$47,448.08","R$37,916.42",SAO LUIS,11,FALSE,unknown
765,211,"R$39,989.32","R$33,552.12",SAO LUIS,10,FALSE,unknown
766,135,"R$17,388.30","R$13,629.39",FORTALEZA,5,FALSE,meat
767,126,"R$17,695.87","R$13,756.51",RECIFE,9,FALSE,vegetable
768,175,"R$11,138.37","R$10,730.29",FORTALEZA,4,FALSE,meat
769,162,"R$25,937.29","R$21,086.13",RECIFE,6,FALSE,unknown
770,173,"R$49,153.05","R$43,575.12",RECIFE,12,FALSE,unknown
771,190,"R$56,375.24","R$41,502.59",FORTALEZA,12,FALSE,unknown
772,141,"R$12,972.41","R$11,505.31",NATAL,5,FALSE,meat
773,185,"R$41,789.17","R$32,303.04",SAO LUIS,13,TRUE,meat
774,129,"R$8,202.70","R$5,501.65",RECIFE,2,FALSE,meat
775,117,"R$6,670.85","R$4,577.43",SAO LUIS,2,FALSE,meat
776,166,"R$6,989.14","R$5,817.49",FORTALEZA,2,TRUE,meat
777,192,"R$42,666.40","R$34,801.16",SAO LUIS,14,TRUE,meat
778,255,"R$41,785.26","R$33,019.68",FORTALEZA,9,FALSE,unknown
779,161,"R$42,083.68","R$36,122.57",RECIFE,10,FALSE,unknown
780,177,"R$30,583.09","R$22,790.84",SAO LUIS,9,FALSE,meat
781,227,"R$11,544.41","R$8,886.91",RECIFE,4,FALSE,meat
782,157,"R$16,901.06","R$14,111.87",SAO LUIS,9,FALSE,vegetable
783,406,"R$36,838.55","R$25,227.97",FORTALEZA,10,FALSE,meat
784,105,"R$6,836.92","R$5,820.43",FORTALEZA,2,FALSE,meat
785,193,"R$28,156.98","R$26,050.73",SAO LUIS,10,FALSE,meat
786,179,"R$34,088.57","R$26,430.19",SAO LUIS,8,TRUE,unknown
787,198,"R$28,207.52","R$25,784.55",SAO LUIS,7,FALSE,unknown
788,227,"R$45,854.56","R$37,864.32",NATAL,11,FALSE,unknown
789,156,"R$16,296.75","R$11,956.40",FORTALEZA,5,FALSE,meat
790,178,"R$8,868.58","R$8,018.34",SAO LUIS,3,FALSE,meat
791,181,"R$15,764.29","R$13,336.77",NATAL,5,TRUE,meat
792,263,"R$55,858.32","R$49,542.75",SAO LUIS,14,FALSE,unknown
793,215,"R$42,399.80","R$31,199.12",RECIFE,9,FALSE,unknown
794,175,"R$9,914.14","R$8,754.56",RECIFE,3,TRUE,unknown
795,117,"R$6,835.43","R$6,429.56",SAO LUIS,2,FALSE,unknown
796,205,"R$34,859.11","R$26,821.15",NATAL,11,FALSE,meat
797,185,"R$19,696.81","R$13,472.81",SAO LUIS,4,FALSE,unknown
798,197,"R$43,013.08","R$35,226.64",FORTALEZA,14,FALSE,meat
799,190,"R$22,118.75","R$17,401.67",RECIFE,5,FALSE,unknown
800,113,"R$5,580.74","R$4,387.43",FORTALEZA,2,FALSE,meat
801,203,"R$19,070.17","R$16,239.40",NATAL,5,FALSE,unknown
802,238,"R$32,754.84","R$28,702.80",RECIFE,11,FALSE,meat
803,195,"R$63,569.32","R$50,082.71",FORTALEZA,14,TRUE,unknown
804,350,"R$73,778.75","R$49,571.61",SAO LUIS,14,FALSE,unknown
805,181,"R$32,312.50","R$22,388.84",RECIFE,15,TRUE,vegetable
806,176,"R$13,760.38","R$9,467.51",RECIFE,4,FALSE,meat
807,243,"R$57,086.48","R$46,240.52",SAO LUIS,13,FALSE,unknown
808,136,"R$16,943.21","R$12,075.90",RECIFE,5,FALSE,meat
809,178,"R$14,464.59","R$13,004.29",RECIFE,9,TRUE,vegetable
810,130,"R$6,541.15","R$6,202.94",SAO LUIS,4,FALSE,vegetable
811,142,"R$6,535.30","R$5,167.52",SAO LUIS,1,FALSE,unknown
812,180,"R$14,140.16","R$13,015.51",RECIFE,9,TRUE,vegetable
813,164,"R$5,024.36","R$3,990.39",SAO LUIS,3,TRUE,vegetable
814,200,"R$48,007.35","R$39,985.34",FORTALEZA,11,FALSE,unknown
815,102,"R$6,949.35","R$6,110.47",NATAL,4,FALSE,vegetable
816,116,"R$19,715.60","R$15,738.34",RECIFE,4,FALSE,unknown
817,160,"R$6,305.31","R$6,267.57",RECIFE,3,FALSE,meat
818,226,"R$29,197.35","R$22,468.75",RECIFE,6,FALSE,unknown
819,194,"R$44,572.57","R$35,646.88",RECIFE,10,FALSE,unknown
820,176,"R$13,446.12","R$10,772.00",RECIFE,4,TRUE,meat
821,193,"R$39,239.27","R$34,895.62",FORTALEZA,10,FALSE,unknown
822,166,"R$19,786.72","R$14,472.52",RECIFE,6,FALSE,meat
823,221,"R$26,397.21","R$17,718.10",NATAL,7,FALSE,meat
824,100,"R$4,651.89","R$4,371.06",RECIFE,3,FALSE,vegetable
825,135,"R$15,685.01","R$14,027.90",FORTALEZA,6,FALSE,meat
826,168,"R$16,103.49","R$14,953.78",NATAL,10,TRUE,vegetable
827,518,"R$72,239.25","R$48,493.80",SAO LUIS,14,FALSE,unknown
828,111,"R$10,966.21","R$9,076.06",NATAL,4,FALSE,meat
829,246,"R$72,038.10","R$50,258.91",NATAL,14,FALSE,unknown
830,184,"R$38,979.78","R$27,706.51",SAO LUIS,11,FALSE,meat
831,182,"R$15,858.49","R$13,162.31",SAO LUIS,4,TRUE,unknown
832,190,"R$63,515.44","R$46,235.71",FORTALEZA,13,TRUE,unknown
833,185,"R$46,143.32","R$38,612.46",SAO LUIS,11,FALSE,unknown
834,197,"R$28,553.33","R$20,947.96",RECIFE,8,FALSE,meat
835,183,"R$22,794.45","R$22,245.64",FORTALEZA,9,TRUE,meat
836,187,"R$40,004.88","R$31,742.56",FORTALEZA,9,FALSE,unknown
837,147,"R$7,825.20","R$7,676.48",NATAL,2,FALSE,unknown
838,173,"R$11,428.57","R$9,911.61",SAO LUIS,7,TRUE,vegetable
839,145,"R$15,726.76","R$11,274.10",NATAL,5,FALSE,meat
840,93,"R$10,745.38","R$8,557.07",SAO LUIS,2,FALSE,unknown
841,229,"R$31,087.41","R$25,302.26",FORTALEZA,7,FALSE,unknown
842,141,"R$14,038.28","R$12,664.61",NATAL,4,FALSE,unknown
843,186,"R$16,223.33","R$13,616.75",FORTALEZA,5,FALSE,meat
844,168,"R$13,620.46","R$10,067.43",NATAL,7,TRUE,vegetable
845,90,"R$5,794.72","R$5,605.99",RECIFE,2,FALSE,meat
846,189,"R$58,008.36","R$47,353.80",RECIFE,14,TRUE,unknown
847,181,"R$38,580.94","R$34,488.75",RECIFE,14,TRUE,meat
848,173,"R$22,974.73","R$19,248.14",RECIFE,13,TRUE,vegetable
849,195,"R$16,207.09","R$15,208.42",FORTALEZA,6,FALSE,meat
850,179,"R$33,053.83","R$29,558.69",SAO LUIS,8,FALSE,unknown
851,117,"R$4,723.39","R$3,332.17",RECIFE,2,FALSE,vegetable
852,129,"R$24,358.99","R$18,269.72",RECIFE,7,FALSE,meat
853,178,"R$31,546.03","R$23,088.71",SAO LUIS,7,FALSE,unknown
854,126,"R$8,868.38","R$8,407.00",NATAL,3,FALSE,meat
855,190,"R$29,395.19","R$20,433.16",NATAL,6,FALSE,unknown
856,123,"R$25,575.90","R$20,105.70",SAO LUIS,7,FALSE,unknown
857,150,"R$9,850.57","R$6,716.53",SAO LUIS,2,FALSE,unknown
858,176,"R$22,399.33","R$18,836.20",RECIFE,8,TRUE,meat
859,106,"R$3,880.40","R$2,990.06",FORTALEZA,2,FALSE,vegetable
860,191,"R$33,956.63","R$29,073.06",RECIFE,8,FALSE,unknown
861,165,"R$33,303.97","R$24,045.59",FORTALEZA,10,FALSE,meat
862,264,"R$40,450.87","R$28,544.14",RECIFE,11,FALSE,meat
863,178,"R$22,846.50","R$22,446.33",NATAL,9,FALSE,meat
864,300,"R$69,935.33","R$47,669.70",RECIFE,14,FALSE,unknown
865,165,"R$8,339.68","R$6,044.79",RECIFE,2,TRUE,meat
866,281,"R$35,890.36","R$28,386.73",SAO LUIS,8,FALSE,unknown
867,150,"R$11,360.68","R$8,867.53",RECIFE,6,FALSE,vegetable
868,229,"R$27,886.05","R$20,105.70",RECIFE,5,FALSE,unknown
869,180,"R$39,639.40","R$38,992.48",RECIFE,11,TRUE,unknown
870,199,"R$20,318.56","R$18,399.56",NATAL,7,FALSE,meat
871,146,"R$9,519.07","R$9,329.79",RECIFE,4,FALSE,meat
872,183,"R$44,371.89","R$43,695.87",SAO LUIS,12,TRUE,unknown
873,191,"R$34,308.36","R$25,320.41",RECIFE,10,FALSE,meat
874,180,"R$30,564.46","R$21,718.28",FORTALEZA,9,TRUE,meat
875,183,"R$11,492.01","R$11,106.74",RECIFE,3,FALSE,unknown
876,244,"R$39,232.22","R$36,336.75",RECIFE,15,FALSE,meat
877,155,"R$36,794.56","R$34,870.94",SAO LUIS,14,FALSE,meat
878,203,"R$11,170.39","R$10,823.59",FORTALEZA,7,FALSE,vegetable
879,175,"R$27,786.50","R$22,845.51",RECIFE,7,FALSE,unknown
880,189,"R$33,131.19","R$27,919.13",FORTALEZA,8,FALSE,unknown
881,171,"R$36,131.27","R$29,070.16",RECIFE,12,FALSE,meat
882,176,"R$31,356.89","R$27,903.78",RECIFE,11,FALSE,meat
883,143,"R$8,808.87","R$7,000.43",RECIFE,3,FALSE,meat
884,125,"R$7,451.03","R$5,626.81",RECIFE,2,FALSE,meat
885,119,"R$2,146.99","R$2,011.18",SAO LUIS,1,FALSE,vegetable
886,127,"R$7,259.12","R$6,603.28",NATAL,3,FALSE,meat
887,182,"R$11,640.11","R$8,770.35",NATAL,4,TRUE,meat
888,152,"R$17,570.59","R$15,491.70",NATAL,6,FALSE,meat
889,116,"R$11,050.28","R$8,144.19",RECIFE,3,FALSE,meat
890,162,"R$17,751.36","R$12,790.69",RECIFE,5,FALSE,meat
891,259,"R$38,027.98","R$37,758.10",SAO LUIS,11,FALSE,unknown
892,143,"R$13,163.23","R$8,900.51",FORTALEZA,3,FALSE,unknown
893,164,"R$25,265.92","R$20,304.55",RECIFE,14,FALSE,vegetable
894,186,"R$50,402.89","R$40,817.24",RECIFE,12,TRUE,unknown
895,185,"R$46,611.10","R$35,667.29",RECIFE,10,FALSE,unknown
896,271,"R$38,492.32","R$29,588.48",FORTALEZA,12,FALSE,meat
897,237,"R$36,274.25","R$31,010.29",NATAL,12,FALSE,meat
898,166,"R$15,216.36","R$13,718.91",SAO LUIS,5,FALSE,meat
899,249,"R$47,506.41","R$32,178.01",FORTALEZA,13,FALSE,meat
900,185,"R$43,289.15","R$31,415.50",RECIFE,13,TRUE,meat
901,188,"R$43,352.17","R$35,119.29",SAO LUIS,14,FALSE,meat
902,165,"R$11,247.65","R$8,783.07",SAO LUIS,6,TRUE,vegetable
903,181,"R$27,852.15","R$20,516.91",RECIFE,6,TRUE,unknown
904,299,"R$32,801.05","R$22,761.22",SAO LUIS,9,FALSE,meat
905,127,"R$6,421.11","R$5,155.94",SAO LUIS,2,FALSE,meat
906,165,"R$26,693.80","R$25,803.45",SAO LUIS,7,FALSE,unknown
907,191,"R$51,684.59","R$45,987.16",FORTALEZA,13,TRUE,unknown
908,193,"R$53,697.24","R$49,849.17",RECIFE,14,TRUE,unknown
909,290,"R$69,685.66","R$48,303.53",RECIFE,14,FALSE,unknown
910,158,"R$13,663.83","R$9,718.02",NATAL,4,FALSE,meat
911,180,"R$9,430.03","R$8,302.38",FORTALEZA,3,TRUE,meat
912,204,"R$22,900.68","R$16,741.49",SAO LUIS,7,FALSE,meat
913,143,"R$26,197.74","R$22,015.76",RECIFE,6,FALSE,unknown
914,234,"R$38,909.51","R$27,838.82",RECIFE,11,FALSE,meat
915,228,"R$52,043.99","R$36,785.34",SAO LUIS,11,FALSE,unknown
916,185,"R$35,251.83","R$25,243.89",RECIFE,10,TRUE,meat
917,306,"R$41,496.46","R$37,342.29",RECIFE,15,FALSE,meat
918,268,"R$50,563.22","R$36,577.30",RECIFE,10,FALSE,unknown
919,250,"R$44,512.20","R$30,966.88",RECIFE,12,FALSE,meat
920,176,"R$10,211.68","R$9,210.47",SAO LUIS,4,FALSE,meat
921,318,"R$53,742.41","R$49,632.63",RECIFE,14,FALSE,unknown
922,225,"R$29,691.11","R$19,923.89",SAO LUIS,6,FALSE,unknown
923,167,"R$28,690.90","R$20,157.52",FORTALEZA,13,FALSE,vegetable
924,154,"R$8,192.59","R$7,880.92",RECIFE,2,FALSE,unknown
925,182,"R$23,024.79","R$17,645.64",NATAL,12,TRUE,vegetable
926,246,"R$36,017.46","R$30,711.44",NATAL,9,FALSE,unknown
927,232,"R$24,943.51","R$24,007.42",NATAL,10,FALSE,meat
928,142,"R$14,089.05","R$9,649.21",RECIFE,4,FALSE,meat
929,227,"R$18,463.02","R$15,507.55",RECIFE,4,FALSE,unknown
930,187,"R$16,029.96","R$13,077.24",RECIFE,5,FALSE,meat
931,177,"R$24,906.03","R$18,876.23",RECIFE,5,FALSE,unknown
932,210,"R$38,898.08","R$36,013.69",RECIFE,14,FALSE,meat
933,170,"R$7,541.74","R$5,950.34",SAO LUIS,2,TRUE,meat
934,164,"R$8,873.45","R$8,357.04",RECIFE,6,TRUE,vegetable
935,170,"R$21,587.37","R$14,620.69",RECIFE,10,TRUE,vegetable
936,113,"R$22,819.99","R$18,169.29",RECIFE,7,FALSE,meat
937,151,"R$7,682.69","R$6,392.09",RECIFE,3,FALSE,meat
938,225,"R$36,097.08","R$29,091.71",NATAL,12,FALSE,meat
939,174,"R$22,305.34","R$19,211.57",RECIFE,8,TRUE,meat
940,199,"R$55,716.24","R$43,493.34",RECIFE,12,TRUE,unknown
941,148,"R$11,663.24","R$7,860.24",RECIFE,5,FALSE,vegetable
942,263,"R$33,243.22","R$23,248.30",NATAL,7,FALSE,unknown
943,169,"R$6,848.97","R$6,761.60",NATAL,5,TRUE,vegetable
944,152,"R$27,657.76","R$18,783.66",FORTALEZA,8,FALSE,meat
945,122,"R$28,698.29","R$22,929.34",RECIFE,7,FALSE,unknown
946,156,"R$10,175.96","R$8,649.46",FORTALEZA,3,FALSE,meat
947,173,"R$16,594.66","R$11,066.05",RECIFE,4,TRUE,meat
948,96,"R$10,832.29","R$7,692.22",NATAL,3,FALSE,meat
949,241,"R$42,366.85","R$37,092.25",RECIFE,15,FALSE,meat
950,176,"R$11,644.50","R$11,106.39",NATAL,4,TRUE,meat
951,173,"R$42,938.41","R$31,426.64",NATAL,13,FALSE,meat
952,206,"R$14,527.29","R$12,641.96",RECIFE,4,FALSE,unknown
953,113,"R$8,284.82","R$7,211.70",SAO LUIS,3,FALSE,meat
954,163,"R$5,560.90","R$4,547.72",RECIFE,3,TRUE,vegetable
955,222,"R$36,059.36","R$29,208.22",FORTALEZA,8,FALSE,unknown
956,172,"R$12,355.87","R$8,678.11",FORTALEZA,2,TRUE,unknown
957,134,"R$13,857.57","R$20,105.70",SAO LUIS,6,FALSE,vegetable
958,242,"R$48,128.99","R$38,909.73",SAO LUIS,11,FALSE,unknown
959,164,"R$31,048.44","R$28,807.85",RECIFE,12,FALSE,meat
960,172,"R$21,881.20","R$18,986.24",RECIFE,8,FALSE,meat
961,196,"R$70,438.32","R$47,109.41",RECIFE,13,TRUE,unknown
962,97,"R$7,483.99","R$5,588.77",RECIFE,2,FALSE,meat
963,146,"R$13,508.30","R$9,422.31",FORTALEZA,3,FALSE,unknown
964,187,"R$28,628.04","R$20,069.69",RECIFE,8,FALSE,meat
965,165,"R$28,177.06","R$20,042.43",NATAL,6,FALSE,unknown
966,233,"R$52,704.75","R$51,933.38",FORTALEZA,15,FALSE,unknown
967,141,"R$5,518.63","R$5,146.62",RECIFE,3,FALSE,vegetable
968,200,"R$51,635.22","R$37,252.47",FORTALEZA,15,TRUE,meat
969,195,"R$51,743.13","R$34,989.35",RECIFE,14,TRUE,meat
970,170,"R$8,920.66","R$7,068.73",RECIFE,2,TRUE,unknown
971,172,"R$11,195.53","R$7,822.06",RECIFE,5,TRUE,vegetable
972,184,"R$25,382.20","R$18,493.37",RECIFE,7,FALSE,Meat
973,136,"R$14,672.76","R$10,163.47",FORTALEZA,7,FALSE,vegetable
974,191,"R$55,944.51","R$40,407.71",FORTALEZA,12,TRUE,unknown
975,132,"R$8,730.48","R$7,105.79",RECIFE,3,FALSE,meat
976,139,"R$11,525.11","R$8,604.61",RECIFE,2,FALSE,unknown
977,167,"R$18,574.05","R$15,710.52",SAO LUIS,6,TRUE,meat
978,133,"R$29,440.76","R$21,057.86",RECIFE,8,FALSE,meat
979,150,"R$22,091.38","R$15,924.48",RECIFE,6,FALSE,meat
980,118,"R$7,927.65","R$7,313.41",RECIFE,3,FALSE,meat
981,191,"R$37,006.23","R$26,141.37",SAO LUIS,7,FALSE,unknown
982,242,"R$21,493.62","R$17,806.57",SAO LUIS,12,FALSE,vegetable
983,171,"R$18,148.28","R$16,331.83",RECIFE,5,TRUE,unknown
984,180,"R$33,687.12","R$24,067.12",FORTALEZA,7,TRUE,unknown
985,230,"R$27,686.54","R$26,079.19",RECIFE,7,FALSE,unknown
986,216,"R$38,500.49","R$36,722.69",NATAL,15,FALSE,meat
987,184,"R$16,101.96","R$15,408.98",RECIFE,10,TRUE,vegetable
988,205,"R$30,607.04","R$29,518.84",RECIFE,12,FALSE,meat
989,168,"R$12,920.51","R$9,787.30",SAO LUIS,4,FALSE,meat
990,166,"R$14,565.97","R$20,105.70",RECIFE,8,FALSE,vegetable
991,174,"R$11,858.28","R$8,351.82",RECIFE,6,TRUE,vegetable
992,179,"R$9,921.05","R$8,627.94",SAO LUIS,3,FALSE,meat
993,180,"R$37,538.83","R$28,798.11",SAO LUIS,12,TRUE,meat
994,237,"R$23,482.23","R$17,714.19",RECIFE,7,FALSE,meat
995,181,"R$8,743.19","R$5,909.69",RECIFE,2,TRUE,unknown
996,186,"R$42,183.87","R$28,235.08",FORTALEZA,8,FALSE,unknown
997,176,"R$24,800.01","R$18,738.37",NATAL,7,FALSE,meat
998,326,"R$28,746.13","R$20,384.13",SAO LUIS,6,FALSE,unknown
999,123,"R$5,250.73","R$4,471.68",RECIFE,2,FALSE,Meat
1000,180,"R$35,948.50","R$30,014.70",RECIFE,9,TRUE,unknown
1001,144,"R$10,921.58","R$8,558.17",RECIFE,6,FALSE,vegetable
1002,178,"R$24,618.77","R$18,540.18",RECIFE,7,TRUE,meat
1003,174,"R$15,844.66","R$13,346.16",NATAL,9,TRUE,vegetable
1004,139,"R$13,182.47","R$11,451.60",RECIFE,5,FALSE,meat
1005,173,"R$18,403.00","R$12,329.38",NATAL,5,FALSE,meat
1006,175,"R$17,692.13","R$15,079.15",RECIFE,10,TRUE,vegetable
1007,224,"R$46,554.30","R$43,972.62",NATAL,13,FALSE,unknown
1008,183,"R$17,146.92","R$12,083.35",FORTALEZA,8,TRUE,vegetable
1009,238,"R$47,155.40","R$47,066.88",FORTALEZA,13,FALSE,unknown
1010,191,"R$29,906.79","R$25,093.39",FORTALEZA,7,FALSE,unknown
1011,280,"R$52,310.62","R$36,322.48",NATAL,15,FALSE,meat
1012,164,"R$14,566.20","R$13,083.44",FORTALEZA,9,TRUE,vegetable
1013,159,"R$23,477.16","R$16,224.36",SAO LUIS,5,FALSE,unknown
1014,253,"R$36,410.19","R$20,105.70",RECIFE,7,FALSE,unknown
1015,156,"R$7,301.46","R$20,105.70",FORTALEZA,2,FALSE,unknown
1016,264,"R$38,747.17","R$29,679.14",RECIFE,8,FALSE,unknown
1017,167,"R$3,753.83","R$3,072.31",SAO LUIS,1,TRUE,meat
1018,207,"R$47,454.05","R$34,747.55",RECIFE,14,FALSE,meat
1019,137,"R$12,528.52","R$11,537.62",SAO LUIS,3,FALSE,unknown
1020,235,"R$33,793.33","R$25,700.76",FORTALEZA,10,FALSE,meat
1021,113,"R$6,987.72","R$4,985.12",SAO LUIS,1,FALSE,unknown
1022,92,"R$6,438.94","R$5,953.89",RECIFE,4,FALSE,vegetable
1023,128,"R$15,094.31","R$14,799.96",RECIFE,6,FALSE,meat
1024,182,"R$14,459.27","R$13,121.45",RECIFE,5,FALSE,meat
1025,187,"R$30,080.41","R$27,999.28",RECIFE,8,TRUE,unknown
1026,149,"R$22,489.13","R$15,076.35",RECIFE,4,FALSE,unknown
1027,182,"R$34,685.50","R$31,422.90",SAO LUIS,13,FALSE,meat
1028,119,"R$6,120.27","R$4,491.66",SAO LUIS,2,FALSE,meat
1029,201,"R$19,533.74","R$18,277.57",NATAL,7,FALSE,meat
1030,203,"R$41,111.36","R$36,265.48",RECIFE,10,FALSE,unknown
1031,264,"R$30,083.93","R$27,816.79",RECIFE,11,FALSE,meat
1032,135,"R$17,007.91","R$20,105.70",RECIFE,3,FALSE,unknown
1033,245,"R$42,172.68","R$35,679.72",FORTALEZA,14,FALSE,meat
1034,260,"R$71,895.55","R$52,326.24",NATAL,15,FALSE,unknown
1035,180,"R$34,666.53","R$27,523.50",RECIFE,11,TRUE,meat
1036,183,"R$46,793.24","R$39,856.36",RECIFE,11,TRUE,unknown
1037,282,"R$33,952.25","R$27,133.55",SAO LUIS,8,FALSE,unknown
1038,153,"R$23,467.54","R$21,301.33",RECIFE,9,FALSE,meat
1039,304,"R$50,065.70","R$43,394.59",SAO LUIS,12,FALSE,unknown
1040,246,"R$30,723.21","R$27,886.09",NATAL,8,FALSE,unknown
1041,212,"R$64,571.67","R$45,558.79",RECIFE,13,FALSE,unknown
1042,132,"R$9,118.80","R$9,017.29",RECIFE,3,FALSE,unknown
1043,197,"R$17,221.22","R$12,533.44",RECIFE,4,FALSE,unknown
1044,206,"R$37,987.70","R$30,241.74",FORTALEZA,12,FALSE,meat
1045,195,"R$22,393.68","R$19,192.15",RECIFE,8,FALSE,meat
1046,157,"R$34,166.09","R$25,028.26",FORTALEZA,10,FALSE,meat
1047,249,"R$46,246.44","R$41,302.44",RECIFE,12,FALSE,unknown
1048,91,"R$4,728.06","R$4,722.76",RECIFE,1,FALSE,unknown
1049,238,"R$52,627.66","R$35,286.96",RECIFE,14,FALSE,meat
1050,206,"R$24,397.37","R$19,406.47",RECIFE,13,FALSE,vegetable
1051,172,"R$32,822.45","R$22,763.02",RECIFE,9,FALSE,meat
1052,157,"R$4,437.69","R$3,069.13",NATAL,2,TRUE,vegetable
1053,174,"R$27,342.05","R$21,210.54",SAO LUIS,6,FALSE,unknown
1054,133,"R$12,563.20","R$9,075.27",NATAL,4,FALSE,meat
1055,254,"R$34,380.36","R$33,594.87",SAO LUIS,13,FALSE,meat
1056,180,"R$49,141.80","R$33,432.91",NATAL,13,FALSE,meat
1057,188,"R$30,435.12","R$29,224.98",RECIFE,8,TRUE,unknown
1058,175,"R$13,458.51","R$9,029.41",RECIFE,6,TRUE,vegetable
1059,98,"R$4,304.84","R$3,193.12",SAO LUIS,1,FALSE,meat
1060,131,"R$14,452.87","R$11,612.33",SAO LUIS,8,FALSE,vegetable
1061,114,"R$7,831.45","R$7,638.58",FORTALEZA,3,FALSE,meat
1062,171,"R$19,038.31","R$15,278.02",RECIFE,4,FALSE,unknown
1063,193,"R$23,918.38","R$20,831.01",RECIFE,8,FALSE,meat
1064,219,"R$47,747.05","R$34,024.52",RECIFE,14,FALSE,meat
1065,112,"R$5,673.35","R$5,552.97",RECIFE,4,FALSE,vegetable
1066,223,"R$54,963.21","R$48,756.73",RECIFE,14,FALSE,unknown
1067,176,"R$30,271.19","R$29,056.16",RECIFE,12,FALSE,meat
1068,163,"R$16,832.98","R$12,190.09",RECIFE,5,FALSE,meat
1069,180,"R$35,706.30","R$27,337.42",FORTALEZA,8,TRUE,unknown
1070,161,"R$7,219.50","R$5,087.76",SAO LUIS,3,FALSE,vegetable
1071,174,"R$12,137.71","R$11,745.41",RECIFE,3,TRUE,unknown
1072,165,"R$35,298.45","R$35,116.15",RECIFE,10,FALSE,unknown
1073,163,"R$26,290.75","R$22,436.19",RECIFE,9,FALSE,meat
1074,238,"R$40,152.56","R$39,288.94",FORTALEZA,11,FALSE,unknown
1075,209,"R$47,963.68","R$36,389.39",SAO LUIS,15,FALSE,meat
1076,191,"R$41,410.37","R$34,870.94",FORTALEZA,14,FALSE,meat
1077,172,"R$9,700.38","R$8,158.13",FORTALEZA,2,TRUE,unknown
1078,125,"R$3,527.07","R$2,558.40",SAO LUIS,1,FALSE,meat
1079,170,"R$15,819.58","R$11,209.73",NATAL,7,TRUE,vegetable
1080,187,"R$16,231.10","R$14,584.98",SAO LUIS,10,FALSE,vegetable
1081,244,"R$52,951.59","R$43,400.74",NATAL,12,FALSE,unknown
1082,275,"R$47,038.27","R$32,544.97",SAO LUIS,9,FALSE,unknown
1083,186,"R$41,250.26","R$36,270.43",FORTALEZA,10,TRUE,unknown
1084,175,"R$15,668.81","R$13,202.01",NATAL,5,FALSE,meat
1085,284,"R$48,611.53","R$36,275.37",RECIFE,10,FALSE,unknown
1086,260,"R$44,241.08","R$31,994.82",NATAL,13,FALSE,meat
1087,135,"R$8,504.75","R$7,522.67",RECIFE,2,FALSE,unknown
